item_id,item_name,item_type,parent_item_id,scope_id,scope_name,sequence,phase,series,issue_number,publication_id,publication_date,role,required_or_optional,reading_order_verified,owned,ownership_status,original_owned,facsimile_owned,edition_status,ordered,ordered_not_arrived,readable_via_collection,shopping_status,shopping_priority,source_url,source,confidence,source_table,notes
contagion,Batman: Contagion,crossover,,default,Current curated checklist,003,core,Robin (Vol. 2),27,PUB-ROBIN-VOL-2-0027,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,VERY HIGH,https://en.wikipedia.org/wiki/Publication_history_of_DC_Comics_crossover_events,story_arc_checklists.csv,partial,story_arc_checklists.csv,Core crossover checklist.
contagion,Batman: Contagion,crossover,,default,Current curated checklist,004,core,Catwoman (Vol. 2),31,PUB-CATWOMAN-VOL-2-0031,,core,required,No,Yes,OWNED,No,No,OWNED - EDITION UNCLASSIFIED,No,No,No,OWNED,MEDIUM,https://en.wikipedia.org/wiki/Publication_history_of_DC_Comics_crossover_events,story_arc_checklists.csv,partial,story_arc_checklists.csv,Core crossover checklist.
contagion,Batman: Contagion,crossover,,default,Current curated checklist,005,core,Azrael,15,PUB-AZRAEL-0015,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,HIGH,https://en.wikipedia.org/wiki/Publication_history_of_DC_Comics_crossover_events,story_arc_checklists.csv,partial,story_arc_checklists.csv,Core crossover checklist.
contagion,Batman: Contagion,crossover,,default,Current curated checklist,006,core,Batman,529,PUB-BATMAN-0529,,core,required,No,Yes,OWNED,No,No,OWNED - EDITION UNCLASSIFIED,No,No,No,OWNED,HIGH,https://en.wikipedia.org/wiki/Publication_history_of_DC_Comics_crossover_events,story_arc_checklists.csv,partial,story_arc_checklists.csv,Core crossover checklist.
contagion,Batman: Contagion,crossover,,default,Current curated checklist,007,core,Detective Comics,696,PUB-DETECTIVE-COMICS-0696,,core,required,No,Yes,OWNED,No,No,OWNED - EDITION UNCLASSIFIED,No,No,No,OWNED,,https://en.wikipedia.org/wiki/Publication_history_of_DC_Comics_crossover_events,story_arc_checklists.csv,partial,story_arc_checklists.csv,Core crossover checklist.
contagion,Batman: Contagion,crossover,,default,Current curated checklist,008,core,The Batman Chronicles,4,PUB-THE-BATMAN-CHRONICLES-0004,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Publication_history_of_DC_Comics_crossover_events,story_arc_checklists.csv,partial,story_arc_checklists.csv,Core crossover checklist.
contagion,Batman: Contagion,crossover,,default,Current curated checklist,009,core,Catwoman (Vol. 2),32,PUB-CATWOMAN-VOL-2-0032,,core,required,No,Yes,OWNED,No,No,OWNED - EDITION UNCLASSIFIED,No,No,No,OWNED,MEDIUM,https://en.wikipedia.org/wiki/Publication_history_of_DC_Comics_crossover_events,story_arc_checklists.csv,partial,story_arc_checklists.csv,Core crossover checklist.
contagion,Batman: Contagion,crossover,,default,Current curated checklist,010,core,Azrael,16,PUB-AZRAEL-0016,,core,required,No,Yes,OWNED,No,No,OWNED - EDITION UNCLASSIFIED,No,No,No,OWNED,LOW,https://en.wikipedia.org/wiki/Publication_history_of_DC_Comics_crossover_events,story_arc_checklists.csv,partial,story_arc_checklists.csv,Core crossover checklist.
contagion,Batman: Contagion,crossover,,default,Current curated checklist,011,core,Robin (Vol. 2),28,PUB-ROBIN-VOL-2-0028,,core,required,No,Yes,OWNED,No,No,OWNED - EDITION UNCLASSIFIED,No,No,No,OWNED,LOW,https://en.wikipedia.org/wiki/Publication_history_of_DC_Comics_crossover_events,story_arc_checklists.csv,partial,story_arc_checklists.csv,Core crossover checklist.
contagion,Batman: Contagion,crossover,,default,Current curated checklist,012,core,Batman: Shadow of the Bat,49,PUB-BATMAN-SHADOW-OF-THE-BAT-0049,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,HIGH,https://en.wikipedia.org/wiki/Publication_history_of_DC_Comics_crossover_events,story_arc_checklists.csv,partial,story_arc_checklists.csv,Core crossover checklist.
contagion,Batman: Contagion,crossover,,default,Current curated checklist,020,expanded,Batman,530,PUB-BATMAN-0530,,expanded,optional,No,Yes,OWNED,No,No,OWNED - EDITION UNCLASSIFIED,No,No,No,OWNED,HIGH,https://en.wikipedia.org/wiki/Batman%3A_Contagion,story_arc_checklists.csv,partial,story_arc_checklists.csv,Listed in broader Contagion title range; review whether you want this as part of the expanded reading set.
contagion,Batman: Contagion,crossover,,default,Current curated checklist,021,expanded,Batman,531,PUB-BATMAN-0531,,expanded,optional,No,Yes,OWNED,No,No,OWNED - EDITION UNCLASSIFIED,No,No,No,OWNED,HIGH,https://en.wikipedia.org/wiki/Batman%3A_Contagion,story_arc_checklists.csv,partial,story_arc_checklists.csv,Listed in broader Contagion title range; review whether you want this as part of the expanded reading set.
contagion,Batman: Contagion,crossover,,default,Current curated checklist,022,expanded,Batman,532,PUB-BATMAN-0532,,expanded,optional,No,Yes,OWNED,No,No,OWNED - EDITION UNCLASSIFIED,No,No,No,OWNED,HIGH,https://en.wikipedia.org/wiki/Batman%3A_Contagion,story_arc_checklists.csv,partial,story_arc_checklists.csv,Listed in broader Contagion title range; review whether you want this as part of the expanded reading set.
contagion,Batman: Contagion,crossover,,default,Current curated checklist,023,expanded,Catwoman (Vol. 2),33,PUB-CATWOMAN-VOL-2-0033,,expanded,optional,No,Yes,OWNED,No,No,OWNED - EDITION UNCLASSIFIED,No,No,No,OWNED,MEDIUM,https://en.wikipedia.org/wiki/List_of_Batman_comics,story_arc_checklists.csv,partial,story_arc_checklists.csv,Included in some collected-edition listings; also overlaps Legacy prelude material.
contagion,Batman: Contagion,crossover,,default,Current curated checklist,024,expanded,Catwoman (Vol. 2),34,PUB-CATWOMAN-VOL-2-0034,,expanded,optional,No,Yes,OWNED,No,No,OWNED - EDITION UNCLASSIFIED,No,No,No,OWNED,MEDIUM,https://en.wikipedia.org/wiki/List_of_Batman_comics,story_arc_checklists.csv,partial,story_arc_checklists.csv,Included in some collected-edition listings; also overlaps Legacy prelude material.
contagion,Batman: Contagion,crossover,,default,Current curated checklist,025,expanded,Catwoman (Vol. 2),35,PUB-CATWOMAN-VOL-2-0035,,expanded,optional,No,Yes,OWNED,No,No,OWNED - EDITION UNCLASSIFIED,No,No,No,OWNED,MEDIUM,https://en.wikipedia.org/wiki/List_of_Batman_comics,story_arc_checklists.csv,partial,story_arc_checklists.csv,Included in some collected-edition listings; also overlaps Legacy prelude material.
contagion,Batman: Contagion,crossover,,default,Current curated checklist,026,expanded,Robin (Vol. 2),29,PUB-ROBIN-VOL-2-0029,,expanded,optional,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,HIGH,https://en.wikipedia.org/wiki/List_of_Batman_comics,story_arc_checklists.csv,partial,story_arc_checklists.csv,Included in some collected-edition listings; review placement.
contagion,Batman: Contagion,crossover,,default,Current curated checklist,027,expanded,Robin (Vol. 2),30,PUB-ROBIN-VOL-2-0030,,expanded,optional,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,HIGH,https://en.wikipedia.org/wiki/List_of_Batman_comics,story_arc_checklists.csv,partial,story_arc_checklists.csv,Included in some collected-edition listings; review placement.
legacy,Batman: Legacy,crossover,,default,Current curated checklist,001,prequel,Catwoman (Vol. 2),33,PUB-CATWOMAN-VOL-2-0033,,prequel,optional,No,Yes,OWNED,No,No,OWNED - EDITION UNCLASSIFIED,No,No,No,OWNED,MEDIUM,https://en.wikipedia.org/wiki/Batman%3A_Legacy,story_arc_checklists.csv,partial,story_arc_checklists.csv,Prequel reading-order item.
legacy,Batman: Legacy,crossover,,default,Current curated checklist,002,prequel,Catwoman (Vol. 2),34,PUB-CATWOMAN-VOL-2-0034,,prequel,optional,No,Yes,OWNED,No,No,OWNED - EDITION UNCLASSIFIED,No,No,No,OWNED,MEDIUM,https://en.wikipedia.org/wiki/Batman%3A_Legacy,story_arc_checklists.csv,partial,story_arc_checklists.csv,Prequel reading-order item.
legacy,Batman: Legacy,crossover,,default,Current curated checklist,003,prequel,Catwoman (Vol. 2),35,PUB-CATWOMAN-VOL-2-0035,,prequel,optional,No,Yes,OWNED,No,No,OWNED - EDITION UNCLASSIFIED,No,No,No,OWNED,MEDIUM,https://en.wikipedia.org/wiki/Batman%3A_Legacy,story_arc_checklists.csv,partial,story_arc_checklists.csv,Prequel reading-order item.
legacy,Batman: Legacy,crossover,,default,Current curated checklist,004,prequel,Batman: Bane of the Demon,1,PUB-BATMAN-BANE-OF-THE-DEMON-0001,,prequel,optional,No,Yes,OWNED,No,No,OWNED - EDITION UNCLASSIFIED,No,No,No,OWNED,,https://en.wikipedia.org/wiki/Batman%3A_Legacy,story_arc_checklists.csv,partial,story_arc_checklists.csv,Prequel reading-order item.
legacy,Batman: Legacy,crossover,,default,Current curated checklist,005,prequel,Batman: Bane of the Demon,2,PUB-BATMAN-BANE-OF-THE-DEMON-0002,,prequel,optional,No,Yes,OWNED,No,No,OWNED - EDITION UNCLASSIFIED,No,No,No,OWNED,,https://en.wikipedia.org/wiki/Batman%3A_Legacy,story_arc_checklists.csv,partial,story_arc_checklists.csv,Prequel reading-order item.
legacy,Batman: Legacy,crossover,,default,Current curated checklist,006,prequel,Batman: Bane of the Demon,3,PUB-BATMAN-BANE-OF-THE-DEMON-0003,,prequel,optional,No,Yes,OWNED,No,No,OWNED - EDITION UNCLASSIFIED,No,No,No,OWNED,,https://en.wikipedia.org/wiki/Batman%3A_Legacy,story_arc_checklists.csv,partial,story_arc_checklists.csv,Prequel reading-order item.
legacy,Batman: Legacy,crossover,,default,Current curated checklist,007,prequel,Batman: Bane of the Demon,4,PUB-BATMAN-BANE-OF-THE-DEMON-0004,,prequel,optional,No,Yes,OWNED,No,No,OWNED - EDITION UNCLASSIFIED,No,No,No,OWNED,,https://en.wikipedia.org/wiki/Batman%3A_Legacy,story_arc_checklists.csv,partial,story_arc_checklists.csv,Prequel reading-order item.
legacy,Batman: Legacy,crossover,,default,Current curated checklist,008,prelude,Batman: Shadow of the Bat,53,PUB-BATMAN-SHADOW-OF-THE-BAT-0053,,prelude,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,HIGH,https://en.wikipedia.org/wiki/Batman%3A_Legacy,story_arc_checklists.csv,partial,story_arc_checklists.csv,Prelude.
legacy,Batman: Legacy,crossover,,default,Current curated checklist,009,prelude,Batman,533,PUB-BATMAN-0533,,prelude,required,No,Yes,OWNED,No,No,OWNED - EDITION UNCLASSIFIED,No,No,No,OWNED,HIGH,https://en.wikipedia.org/wiki/Batman%3A_Legacy,story_arc_checklists.csv,partial,story_arc_checklists.csv,Prelude.
legacy,Batman: Legacy,crossover,,default,Current curated checklist,010,core,Detective Comics,700,PUB-DETECTIVE-COMICS-0700,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_Legacy,story_arc_checklists.csv,partial,story_arc_checklists.csv,Part 1.
legacy,Batman: Legacy,crossover,,default,Current curated checklist,011,core,Catwoman (Vol. 2),36,PUB-CATWOMAN-VOL-2-0036,,core,required,No,Yes,OWNED,No,No,OWNED - EDITION UNCLASSIFIED,No,No,No,OWNED,MEDIUM,https://en.wikipedia.org/wiki/Batman%3A_Legacy,story_arc_checklists.csv,partial,story_arc_checklists.csv,Part 2.
legacy,Batman: Legacy,crossover,,default,Current curated checklist,012,core,Robin (Vol. 2),32,PUB-ROBIN-VOL-2-0032,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,HIGH,https://en.wikipedia.org/wiki/Batman%3A_Legacy,story_arc_checklists.csv,partial,story_arc_checklists.csv,Part 3.
legacy,Batman: Legacy,crossover,,default,Current curated checklist,013,core,Batman: Shadow of the Bat,54,PUB-BATMAN-SHADOW-OF-THE-BAT-0054,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,HIGH,https://en.wikipedia.org/wiki/Batman%3A_Legacy,story_arc_checklists.csv,partial,story_arc_checklists.csv,Part 4.
legacy,Batman: Legacy,crossover,,default,Current curated checklist,014,core,Batman,534,PUB-BATMAN-0534,,core,required,No,Yes,OWNED,No,No,OWNED - EDITION UNCLASSIFIED,No,No,No,OWNED,HIGH,https://en.wikipedia.org/wiki/Batman%3A_Legacy,story_arc_checklists.csv,partial,story_arc_checklists.csv,Part 5.
legacy,Batman: Legacy,crossover,,default,Current curated checklist,015,core,Detective Comics,701,PUB-DETECTIVE-COMICS-0701,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_Legacy,story_arc_checklists.csv,partial,story_arc_checklists.csv,Part 6.
legacy,Batman: Legacy,crossover,,default,Current curated checklist,016,core,Robin (Vol. 2),33,PUB-ROBIN-VOL-2-0033,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,HIGH,https://en.wikipedia.org/wiki/Batman%3A_Legacy,story_arc_checklists.csv,partial,story_arc_checklists.csv,Part 7.
legacy,Batman: Legacy,crossover,,default,Current curated checklist,017,epilogue,Detective Comics,702,PUB-DETECTIVE-COMICS-0702,,epilogue,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_Legacy,story_arc_checklists.csv,partial,story_arc_checklists.csv,Epilogue.
legacy,Batman: Legacy,crossover,,default,Current curated checklist,018,epilogue,Batman: Bane,1,PUB-BATMAN-BANE-0001,,epilogue,optional,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_Legacy,story_arc_checklists.csv,partial,story_arc_checklists.csv,Epilogue one-shot.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,001,prequel,Batman: Legends of the Dark Knight Halloween Special,1,PUB-BATMAN-LEGENDS-OF-THE-DARK-KNIGHT-HALLOWEEN-SPECIAL-0001,,prequel,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_Haunted_Knight,story_arc_checklists.csv,partial,story_arc_checklists.csv,Haunted Knight prequel one-shot collected as Fears.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,002,prequel,Batman: Madness - A Legends of the Dark Knight Halloween Special,1,PUB-BATMAN-MADNESS-A-LEGENDS-OF-THE-DARK-KNIGHT-HALLOWEEN-SPECIAL-0001,,prequel,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_Haunted_Knight,story_arc_checklists.csv,partial,story_arc_checklists.csv,Haunted Knight prequel one-shot.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,003,prequel,Batman: Ghosts - A Legends of the Dark Knight Halloween Special,1,PUB-BATMAN-GHOSTS-A-LEGENDS-OF-THE-DARK-KNIGHT-HALLOWEEN-SPECIAL-0001,,prequel,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_Haunted_Knight,story_arc_checklists.csv,partial,story_arc_checklists.csv,Haunted Knight prequel one-shot.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,010,core,Batman: The Long Halloween,1,PUB-BATMAN-THE-LONG-HALLOWEEN-0001,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_The_Long_Halloween,story_arc_checklists.csv,partial,story_arc_checklists.csv,Main 13-issue series.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,011,core,Batman: The Long Halloween,2,PUB-BATMAN-THE-LONG-HALLOWEEN-0002,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_The_Long_Halloween,story_arc_checklists.csv,partial,story_arc_checklists.csv,Main 13-issue series.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,012,core,Batman: The Long Halloween,3,PUB-BATMAN-THE-LONG-HALLOWEEN-0003,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_The_Long_Halloween,story_arc_checklists.csv,partial,story_arc_checklists.csv,Main 13-issue series.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,013,core,Batman: The Long Halloween,4,PUB-BATMAN-THE-LONG-HALLOWEEN-0004,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_The_Long_Halloween,story_arc_checklists.csv,partial,story_arc_checklists.csv,Main 13-issue series.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,014,core,Batman: The Long Halloween,5,PUB-BATMAN-THE-LONG-HALLOWEEN-0005,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_The_Long_Halloween,story_arc_checklists.csv,partial,story_arc_checklists.csv,Main 13-issue series.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,015,core,Batman: The Long Halloween,6,PUB-BATMAN-THE-LONG-HALLOWEEN-0006,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_The_Long_Halloween,story_arc_checklists.csv,partial,story_arc_checklists.csv,Main 13-issue series.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,016,core,Batman: The Long Halloween,7,PUB-BATMAN-THE-LONG-HALLOWEEN-0007,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_The_Long_Halloween,story_arc_checklists.csv,partial,story_arc_checklists.csv,Main 13-issue series.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,017,core,Batman: The Long Halloween,8,PUB-BATMAN-THE-LONG-HALLOWEEN-0008,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_The_Long_Halloween,story_arc_checklists.csv,partial,story_arc_checklists.csv,Main 13-issue series.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,018,core,Batman: The Long Halloween,9,PUB-BATMAN-THE-LONG-HALLOWEEN-0009,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_The_Long_Halloween,story_arc_checklists.csv,partial,story_arc_checklists.csv,Main 13-issue series.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,019,core,Batman: The Long Halloween,10,PUB-BATMAN-THE-LONG-HALLOWEEN-0010,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_The_Long_Halloween,story_arc_checklists.csv,partial,story_arc_checklists.csv,Main 13-issue series.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,020,core,Batman: The Long Halloween,11,PUB-BATMAN-THE-LONG-HALLOWEEN-0011,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_The_Long_Halloween,story_arc_checklists.csv,partial,story_arc_checklists.csv,Main 13-issue series.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,021,core,Batman: The Long Halloween,12,PUB-BATMAN-THE-LONG-HALLOWEEN-0012,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_The_Long_Halloween,story_arc_checklists.csv,partial,story_arc_checklists.csv,Main 13-issue series.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,022,core,Batman: The Long Halloween,13,PUB-BATMAN-THE-LONG-HALLOWEEN-0013,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_The_Long_Halloween,story_arc_checklists.csv,partial,story_arc_checklists.csv,Main 13-issue series.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,030,sequel,Batman: Dark Victory,0,PUB-BATMAN-DARK-VICTORY-0000,,sequel,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_Dark_Victory,story_arc_checklists.csv,partial,story_arc_checklists.csv,Sequel series.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,031,sequel,Batman: Dark Victory,1,PUB-BATMAN-DARK-VICTORY-0001,,sequel,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_Dark_Victory,story_arc_checklists.csv,partial,story_arc_checklists.csv,Sequel series.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,032,sequel,Batman: Dark Victory,2,PUB-BATMAN-DARK-VICTORY-0002,,sequel,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_Dark_Victory,story_arc_checklists.csv,partial,story_arc_checklists.csv,Sequel series.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,033,sequel,Batman: Dark Victory,3,PUB-BATMAN-DARK-VICTORY-0003,,sequel,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_Dark_Victory,story_arc_checklists.csv,partial,story_arc_checklists.csv,Sequel series.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,034,sequel,Batman: Dark Victory,4,PUB-BATMAN-DARK-VICTORY-0004,,sequel,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_Dark_Victory,story_arc_checklists.csv,partial,story_arc_checklists.csv,Sequel series.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,035,sequel,Batman: Dark Victory,5,PUB-BATMAN-DARK-VICTORY-0005,,sequel,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_Dark_Victory,story_arc_checklists.csv,partial,story_arc_checklists.csv,Sequel series.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,036,sequel,Batman: Dark Victory,6,PUB-BATMAN-DARK-VICTORY-0006,,sequel,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_Dark_Victory,story_arc_checklists.csv,partial,story_arc_checklists.csv,Sequel series.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,037,sequel,Batman: Dark Victory,7,PUB-BATMAN-DARK-VICTORY-0007,,sequel,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_Dark_Victory,story_arc_checklists.csv,partial,story_arc_checklists.csv,Sequel series.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,038,sequel,Batman: Dark Victory,8,PUB-BATMAN-DARK-VICTORY-0008,,sequel,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_Dark_Victory,story_arc_checklists.csv,partial,story_arc_checklists.csv,Sequel series.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,039,sequel,Batman: Dark Victory,9,PUB-BATMAN-DARK-VICTORY-0009,,sequel,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_Dark_Victory,story_arc_checklists.csv,partial,story_arc_checklists.csv,Sequel series.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,040,sequel,Batman: Dark Victory,10,PUB-BATMAN-DARK-VICTORY-0010,,sequel,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_Dark_Victory,story_arc_checklists.csv,partial,story_arc_checklists.csv,Sequel series.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,041,sequel,Batman: Dark Victory,11,PUB-BATMAN-DARK-VICTORY-0011,,sequel,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_Dark_Victory,story_arc_checklists.csv,partial,story_arc_checklists.csv,Sequel series.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,042,sequel,Batman: Dark Victory,12,PUB-BATMAN-DARK-VICTORY-0012,,sequel,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_Dark_Victory,story_arc_checklists.csv,partial,story_arc_checklists.csv,Sequel series.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,043,sequel,Batman: Dark Victory,13,PUB-BATMAN-DARK-VICTORY-0013,,sequel,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_Dark_Victory,story_arc_checklists.csv,partial,story_arc_checklists.csv,Sequel series.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,050,sequel,Catwoman: When In Rome,1,PUB-CATWOMAN-WHEN-IN-ROME-0001,,sequel,required,No,Yes,OWNED,No,No,OWNED - EDITION UNCLASSIFIED,No,No,No,OWNED,,https://en.wikipedia.org/wiki/List_of_Batman_comics,story_arc_checklists.csv,partial,story_arc_checklists.csv,Long Halloween / Dark Victory companion sequel.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,051,sequel,Catwoman: When In Rome,2,PUB-CATWOMAN-WHEN-IN-ROME-0002,,sequel,required,No,Yes,OWNED,No,No,OWNED - EDITION UNCLASSIFIED,No,No,No,OWNED,,https://en.wikipedia.org/wiki/List_of_Batman_comics,story_arc_checklists.csv,partial,story_arc_checklists.csv,Long Halloween / Dark Victory companion sequel.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,052,sequel,Catwoman: When In Rome,3,PUB-CATWOMAN-WHEN-IN-ROME-0003,,sequel,required,No,Yes,OWNED,No,No,OWNED - EDITION UNCLASSIFIED,No,No,No,OWNED,,https://en.wikipedia.org/wiki/List_of_Batman_comics,story_arc_checklists.csv,partial,story_arc_checklists.csv,Long Halloween / Dark Victory companion sequel.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,053,sequel,Catwoman: When In Rome,4,PUB-CATWOMAN-WHEN-IN-ROME-0004,,sequel,required,No,Yes,OWNED,No,No,OWNED - EDITION UNCLASSIFIED,No,No,No,OWNED,,https://en.wikipedia.org/wiki/List_of_Batman_comics,story_arc_checklists.csv,partial,story_arc_checklists.csv,Long Halloween / Dark Victory companion sequel.
long_halloween_family,Long Halloween Family,saga,,default,Current curated checklist,054,sequel,Catwoman: When In Rome,5,PUB-CATWOMAN-WHEN-IN-ROME-0005,,sequel,required,No,Yes,OWNED,No,No,OWNED - EDITION UNCLASSIFIED,No,No,No,OWNED,,https://en.wikipedia.org/wiki/List_of_Batman_comics,story_arc_checklists.csv,partial,story_arc_checklists.csv,Long Halloween / Dark Victory companion sequel.
