item_id,item_name,item_type,parent_item_id,scope_id,scope_name,sequence,phase,series,issue_number,publication_id,publication_date,role,required_or_optional,reading_order_verified,owned,ownership_status,original_owned,facsimile_owned,edition_status,ordered,ordered_not_arrived,readable_via_collection,shopping_status,shopping_priority,source_url,source,confidence,source_table,notes
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,015,No Man's Land,Batman,564,PUB-BAT-0564,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,HIGH,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,016,No Man's Land,Batman,565,PUB-BAT-0565,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,HIGH,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,017,No Man's Land,Batman,566,PUB-BAT-0566,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,HIGH,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,018,No Man's Land,Batman,567,PUB-BAT-0567,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,HIGH,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,019,No Man's Land,Batman,568,PUB-BAT-0568,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,HIGH,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,020,No Man's Land,Batman,569,PUB-BAT-0569,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,HIGH,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,021,No Man's Land,Batman,570,PUB-BAT-0570,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,HIGH,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,022,No Man's Land,Batman,571,PUB-BAT-0571,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,HIGH,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,023,No Man's Land,Batman,572,PUB-BAT-0572,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,HIGH,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,024,No Man's Land,Batman,573,PUB-BAT-0573,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,HIGH,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,025,No Man's Land,Batman,574,PUB-BAT-0574,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,HIGH,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,026,No Man's Land,Detective Comics,730,PUB-DET-0730,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,027,No Man's Land,Detective Comics,731,PUB-DET-0731,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,028,No Man's Land,Detective Comics,732,PUB-DET-0732,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,029,No Man's Land,Detective Comics,733,PUB-DET-0733,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,030,No Man's Land,Detective Comics,734,PUB-DET-0734,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,031,No Man's Land,Detective Comics,735,PUB-DET-0735,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,032,No Man's Land,Detective Comics,736,PUB-DET-0736,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,033,No Man's Land,Detective Comics,737,PUB-DET-0737,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,034,No Man's Land,Detective Comics,738,PUB-DET-0738,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,035,No Man's Land,Detective Comics,739,PUB-DET-0739,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,036,No Man's Land,Detective Comics,740,PUB-DET-0740,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,037,No Man's Land,Detective Comics,741,PUB-DET-0741,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,038,No Man's Land,Azrael: Agent of the Bat,51,PUB-AZRAEL-AOTB-0051,,core,required,No,No,MISSING,No,No,,No,No,No,,,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,039,No Man's Land,Azrael: Agent of the Bat,52,PUB-AZRAEL-AOTB-0052,,core,required,No,No,MISSING,No,No,,No,No,No,,,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,040,No Man's Land,Azrael: Agent of the Bat,53,PUB-AZRAEL-AOTB-0053,,core,required,No,No,MISSING,No,No,,No,No,No,,,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,041,No Man's Land,Azrael: Agent of the Bat,54,PUB-AZRAEL-AOTB-0054,,core,required,No,No,MISSING,No,No,,No,No,No,,,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,042,No Man's Land,Azrael: Agent of the Bat,55,PUB-AZRAEL-AOTB-0055,,core,required,No,No,MISSING,No,No,,No,No,No,,,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,043,No Man's Land,Azrael: Agent of the Bat,56,PUB-AZRAEL-AOTB-0056,,core,required,No,No,MISSING,No,No,,No,No,No,,,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,044,No Man's Land,Azrael: Agent of the Bat,57,PUB-AZRAEL-AOTB-0057,,core,required,No,No,MISSING,No,No,,No,No,No,,,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,045,No Man's Land,Azrael: Agent of the Bat,58,PUB-AZRAEL-AOTB-0058,,core,required,No,No,MISSING,No,No,,No,No,No,,,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,046,No Man's Land,Azrael: Agent of the Bat,59,PUB-AZRAEL-AOTB-0059,,core,required,No,No,MISSING,No,No,,No,No,No,,,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,047,No Man's Land,Azrael: Agent of the Bat,60,PUB-AZRAEL-AOTB-0060,,core,required,No,No,MISSING,No,No,,No,No,No,,,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,048,No Man's Land,Azrael: Agent of the Bat,61,PUB-AZRAEL-AOTB-0061,,core,required,No,No,MISSING,No,No,,No,No,No,,,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,049,No Man's Land,Batman: Legends of the Dark Knight,116,PUB-LOTDK-0116,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,MEDIUM,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,050,No Man's Land,Batman: Legends of the Dark Knight,117,PUB-LOTDK-0117,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,MEDIUM,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,051,No Man's Land,Batman: Legends of the Dark Knight,118,PUB-LOTDK-0118,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,MEDIUM,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,052,No Man's Land,Batman: Legends of the Dark Knight,119,PUB-LOTDK-0119,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,MEDIUM,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,053,No Man's Land,Batman: Legends of the Dark Knight,120,PUB-LOTDK-0120,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,MEDIUM,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,054,No Man's Land,Batman: Legends of the Dark Knight,121,PUB-LOTDK-0121,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,MEDIUM,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,055,No Man's Land,Batman: Legends of the Dark Knight,122,PUB-LOTDK-0122,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,MEDIUM,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,056,No Man's Land,Batman: Legends of the Dark Knight,123,PUB-LOTDK-0123,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,MEDIUM,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,057,No Man's Land,Batman: Legends of the Dark Knight,124,PUB-LOTDK-0124,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,MEDIUM,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,058,No Man's Land,Batman: Legends of the Dark Knight,125,PUB-LOTDK-0125,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,MEDIUM,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,059,No Man's Land,Batman: Legends of the Dark Knight,126,PUB-LOTDK-0126,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY,MEDIUM,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,060,No Man's Land,The Batman Chronicles,16,PUB-BATMAN-CHRONICLES-0016,,core,required,No,No,MISSING,No,No,,No,No,No,,,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,061,No Man's Land,The Batman Chronicles,17,PUB-BATMAN-CHRONICLES-0017,,core,required,No,No,MISSING,No,No,,No,No,No,,,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,062,No Man's Land,The Batman Chronicles,18,PUB-BATMAN-CHRONICLES-0018,,core,required,No,No,MISSING,No,No,,No,No,No,,,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,063,No Man's Land,Robin (Vol. 2),67,PUB-ROBIN-V2-0067,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY IF CHEAP,LOW,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,064,No Man's Land,Robin (Vol. 2),68,PUB-ROBIN-V2-0068,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY IF CHEAP,LOW,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,065,No Man's Land,Robin (Vol. 2),69,PUB-ROBIN-V2-0069,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY IF CHEAP,LOW,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,066,No Man's Land,Robin (Vol. 2),70,PUB-ROBIN-V2-0070,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY IF CHEAP,LOW,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,067,No Man's Land,Robin (Vol. 2),71,PUB-ROBIN-V2-0071,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY IF CHEAP,LOW,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,068,No Man's Land,Robin (Vol. 2),72,PUB-ROBIN-V2-0072,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY IF CHEAP,LOW,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,069,No Man's Land,Robin (Vol. 2),73,PUB-ROBIN-V2-0073,,core,required,No,No,MISSING,No,No,NO CONFIRMED FACSIMILE,No,No,No,BUY IF CHEAP,LOW,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,065,No Man's Land,Nightwing,35,PUB-NIGHTWING-0035,,core,required,No,No,MISSING,No,No,,No,No,No,,,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,066,No Man's Land,Nightwing,36,PUB-NIGHTWING-0036,,core,required,No,No,MISSING,No,No,,No,No,No,,,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,067,No Man's Land,Nightwing,37,PUB-NIGHTWING-0037,,core,required,No,No,MISSING,No,No,,No,No,No,,,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
no_mans_land,Batman: No Man's Land,crossover,no_mans_land_saga,complete_crossover_scope,No Man's Land complete crossover scope,068,No Man's Land,Nightwing,38,PUB-NIGHTWING-0038,,core,required,No,No,MISSING,No,No,,No,No,No,,,https://en.wikipedia.org/wiki/Batman%3A_No_Man%27s_Land,item_issue_ranges.csv,verified,item_issue_ranges.csv,Membership verified from No Man's Land issue list/complete editions; exact inter-title reading order not asserted.
